timestamp,Station,Station_ID,Source_Period,Source_File,wind_direction_deg,wind_direction_interpolated_deg,wind_dir_sin,wind_dir_cos,wind_speed_ms,wind_speed_10min_ms,wind_gust_ms,temperature_c,min_temp_10cm_c,dew_point_c,sunshine_duration_h,global_radiation_j_cm2,precip_duration_h,precipitation_mm,pressure_hpa,visibility_code,cloud_cover_octants,humidity_pct,wind_speed_hub_ms,wind_power_density,wind_speed_lag_1h,wind_speed_lag_2h,wind_speed_lag_3h,wind_speed_lag_6h,wind_speed_lag_12h,wind_speed_lag_24h,wind_speed_roll_3h,wind_speed_roll_6h,wind_speed_roll_12h,wind_speed_roll_24h,hour,month,hour_sin,hour_cos,month_sin,month_cos
2015-01-02 10:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,9.0,11.0,15.0,-0.2630185242896003,6.716666666666667,2.3,0.8,62,0.0,0.0,0.9743620637258027,68.0,7.0,66,1.263872887338994,0.7751674849163688,1.592238671017287,11.887576349833095,11.887576349833095,2.904889967645828,13.208418166481216,0.27639563904403514,1.4054179951487709,13.428558469255904,14.419189831741994,1.7144188088948833,10,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2015-01-02 11:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,16.0,-0.2630185242896003,7.1,2.5,1.0,76,0.0,0.0,1.0122748393456729,70.0,1.0,67,1.5925518279588353,1.2692826447873677,1.2635953456274545,13.208418166481216,11.887576349833095,2.904889967645828,13.208418166481216,0.27639563904403514,1.5175398572383703,12.547997258157155,14.419189831741996,1.782162100831405,11,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2015-01-02 12:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,11.0,10.0,15.0,-0.3725537369847902,6.916666666666666,2.4,0.5,60,0.0,0.0,1.0312312271555863,68.0,3.0,69,1.9212307685786774,1.87279599503571,1.592238671017287,11.887576349833095,13.208418166481216,1.5909062435886498,14.52925998312934,0.27639563904403514,1.6296617193279703,12.768137560931843,14.419189831741996,1.8668412157520573,12,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2015-01-02 13:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,15.0,-0.3542978682022586,6.733333333333333,1.4,1.0,56,0.0,0.0,1.1260131662052404,73.0,0.0,64,1.5925518279588353,1.2692826447873677,1.9208819964071202,13.208418166481216,11.887576349833095,1.2624103125743555,13.208418166481216,0.6049668584446335,1.7417835814175697,12.988277863706529,14.419189831741996,1.9176486847044487,13,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2015-01-02 14:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,16.0,-0.4455772121149168,6.55,1.4,1.0,28,0.0,0.0,1.1923605235400025,69.0,1.0,66,1.5925518279588353,1.2692826447873677,1.592238671017287,14.52925998312934,13.208418166481216,1.2624103125743555,15.85010179977746,0.27639563904403514,1.7417835814175697,13.208418166481216,14.199049528967308,1.98539197664097,14,1,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2015-01-02 15:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,15.0,-0.46383308089744835,6.366666666666666,1.5,0.0,5,0.0,0.0,1.3345334321144835,69.0,1.0,67,1.5925518279588353,1.2692826447873677,1.592238671017287,13.208418166481216,14.52925998312934,1.5909062435886498,17.170943616425582,0.27639563904403514,1.6296617193279703,13.208418166481216,13.868839074805278,2.053135268577492,15,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2015-01-02 16:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,11.0,15.0,-0.42732134333238503,6.183333333333334,0.7,0.0,0,0.0,0.0,1.3345334321144835,70.0,4.0,62,1.5925518279588353,1.2692826447873677,1.592238671017287,13.208418166481216,13.208418166481216,1.2624103125743555,18.491785433073705,0.6049668584446335,1.6296617193279703,13.428558469255904,13.428558469255902,2.1039427375298825,16,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2015-01-02 17:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,16.0,-0.48208894967998006,6.0,1.2,0.0,0,0.0,0.0,1.3724462077343538,68.0,1.0,66,1.5925518279588353,1.2692826447873677,1.592238671017287,13.208418166481216,13.208418166481216,1.5909062435886498,18.491785433073705,0.9335380778452316,1.6296617193279703,13.428558469255904,12.98827786370653,2.1378143834981436,17,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2015-01-02 18:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,14.0,-0.5003448184625117,5.916666666666667,0.7,0.0,0,0.0,0.0,1.4103589833542025,70.0,0.0,64,1.5925518279588353,1.2692826447873677,1.592238671017287,13.208418166481216,13.208418166481216,1.9194021746029446,13.208418166481216,1.2621092972458297,1.6296617193279703,13.208418166481216,12.98827786370653,2.154750206482274,18,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2015-01-02 19:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,10.0,10.0,14.0,-0.5186006872450432,5.833333333333333,1.3,0.0,0,0.0,0.0,1.4577499528790294,69.0,0.0,67,1.5925518279588353,1.2692826447873677,1.592238671017287,13.208418166481216,13.208418166481216,1.5909062435886498,11.887576349833095,1.590680516646428,1.6296617193279703,13.208418166481216,13.098348015093874,2.154750206482274,19,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2015-01-02 20:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,9.0,9.0,14.0,-0.536856556027575,5.75,1.2,0.0,0,0.0,0.0,1.486184534593943,68.0,5.0,67,1.263872887338994,0.7751674849163688,1.592238671017287,13.208418166481216,13.208418166481216,1.5909062435886498,11.887576349833095,1.2621092972458297,1.5175398572383707,12.988277863706529,13.098348015093874,2.154750206482274,20,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2015-01-02 21:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,9.0,9.0,13.0,-0.536856556027575,5.666666666666667,0.9,0.0,0,0.0,0.0,1.4672281467840078,69.0,1.0,66,1.263872887338994,0.7751674849163688,1.2635953456274545,13.208418166481216,13.208418166481216,1.5909062435886498,13.208418166481216,1.590680516646428,1.4054179951487709,12.768137560931843,12.98827786370653,2.1378143834981436,21,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2015-01-02 22:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-1.1984244063421494,0.45775652251785565,9.0,9.0,13.0,-0.536856556027575,5.583333333333333,1.3,0.0,0,0.0,0.0,1.4577499528790294,67.0,7.0,68,1.263872887338994,0.7751674849163688,1.2635953456274545,11.887576349833095,13.208418166481216,1.5909062435886498,11.887576349833095,1.590680516646428,1.2932961330591717,12.547997258157155,12.98827786370653,2.1208785605140137,22,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2015-01-02 23:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,270.0,270.0,-1.2211243707325217,0.2090787059043163,8.0,7.0,11.0,-0.5916241623751698,5.5,1.5,0.0,0,0.0,0.0,1.4482717589740728,67.0,6.0,70,0.9351939467191525,0.3795106963849784,1.2635953456274545,11.887576349833095,11.887576349833095,1.5909062435886498,13.208418166481216,1.590680516646428,1.1811742709695723,12.107716652607783,12.768137560931843,2.087006914545752,23,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
